transaction_id,timestamp,amount,sender_city,receiver_city,sender_bank,receiver_bank,merchant_category,transaction_type,device_type,is_new_recipient,failed_attempts,is_fraud,hour,day_of_week,month,is_odd_hour,cross_city
TXN2843096,2023-10-01 17:54:00,384.4,Bengaluru,Mumbai,BOB,ICICI,LIC,Recharge,Android,0,0,0,17,Sunday,10,0,1
TXN2447592,2023-08-05 13:16:00,49.41,Pune,Bengaluru,HDFC,Axis,BookMyShow,Recharge,iOS,0,0,0,13,Saturday,8,0,1
TXN5915175,2023-10-01 10:24:00,80.89,Lucknow,Jaipur,SBI,Kotak,PhonePe,Bill Payment,Android,0,0,0,10,Sunday,10,0,1
TXN1365490,2023-04-29 17:44:00,82.89,Lucknow,Ahmedabad,Axis,Kotak,Individual,Bill Payment,Android,0,0,0,17,Saturday,4,0,1
TXN2020147,2023-04-20 21:39:00,26.28,Jaipur,Kolkata,SBI,Axis,Paytm,Investment,Android,0,0,0,21,Thursday,4,0,1
TXN8210866,2023-02-07 15:06:00,6004.63,Jaipur,Lucknow,PNB,SBI,LIC,Recharge,iOS,0,0,0,15,Tuesday,2,0,1
TXN8569000,2023-06-21 21:21:00,613.57,Pune,Lucknow,ICICI,HDFC,Amazon,Investment,Android,0,0,0,21,Wednesday,6,0,1
TXN1708441,2023-12-17 01:08:00,69938.05,Ahmedabad,Delhi,Axis,ICICI,Paytm,P2P,Android,1,0,1,1,Sunday,12,1,1
TXN9709888,2023-11-14 09:59:00,333.48,Ahmedabad,Pune,PNB,Yes Bank,MakeMyTrip,Investment,Android,0,0,0,9,Tuesday,11,0,1
TXN4826574,2023-11-24 00:04:00,29748.08,Hyderabad,Ahmedabad,BOB,Axis,Individual,P2P,iOS,1,2,1,0,Friday,11,1,1
TXN7891524,2023-03-29 14:53:00,73.48,Lucknow,Bengaluru,ICICI,Kotak,Amazon,Bill Payment,Android,0,0,0,14,Wednesday,3,0,1
TXN4889008,2023-03-04 21:48:00,852.79,Hyderabad,Mumbai,HDFC,BOB,Paytm,Bill Payment,Android,0,0,0,21,Saturday,3,0,1
TXN7313511,2023-12-26 16:53:00,56.31,Kolkata,Jaipur,Axis,Kotak,MakeMyTrip,Recharge,Android,0,0,0,16,Tuesday,12,0,1
TXN9652768,2023-11-20 20:03:00,6414.36,Lucknow,Ahmedabad,Axis,BOB,Paytm,Bill Payment,Android,0,0,0,20,Monday,11,0,1
TXN3239153,2023-05-28 21:58:00,379.91,Bengaluru,Delhi,BOB,SBI,Individual,P2P,Android,0,0,0,21,Sunday,5,0,1
TXN8949056,2023-05-23 13:02:00,69.4,Bengaluru,Delhi,Yes Bank,Yes Bank,LIC,P2P,Android,0,1,0,13,Tuesday,5,0,1
TXN1643521,2023-02-07 17:57:00,124.35,Kolkata,Delhi,PNB,Axis,Rent Payment,Investment,Android,1,0,0,17,Tuesday,2,0,1
TXN7784429,2023-01-02 23:18:00,189.87,Mumbai,Kolkata,Kotak,HDFC,PhonePe,Bill Payment,Android,0,0,0,23,Monday,1,1,1
TXN7452198,2023-05-28 09:38:00,269.99,Bengaluru,Jaipur,Kotak,HDFC,LIC,Investment,iOS,0,0,0,9,Sunday,5,0,1
TXN9596362,2023-09-11 11:37:00,228.5,Ahmedabad,Bengaluru,BOB,SBI,Myntra,P2P,Android,0,0,0,11,Monday,9,0,1
TXN1149424,2023-08-24 08:24:00,551.95,Jaipur,Pune,Kotak,HDFC,Rent Payment,Investment,iOS,1,0,0,8,Thursday,8,0,1
TXN2489703,2023-09-21 19:54:00,107.58,Chennai,Delhi,Kotak,Kotak,BigBasket,Recharge,iOS,0,0,0,19,Thursday,9,0,1
TXN9100626,2023-01-28 11:34:00,69.2,Hyderabad,Chennai,SBI,Axis,BigBasket,P2M,iOS,0,0,0,11,Saturday,1,0,1
TXN2347342,2023-09-10 13:34:00,115.91,Jaipur,Bengaluru,Yes Bank,Axis,Swiggy,Recharge,Android,0,0,0,13,Sunday,9,0,1
TXN2995699,2023-02-04 15:28:00,238.99,Kolkata,Pune,BOB,SBI,Electricity Board,Investment,iOS,0,0,0,15,Saturday,2,0,1
TXN1953257,2023-05-03 10:29:00,32.46,Bengaluru,Kolkata,Axis,Kotak,PhonePe,Bill Payment,Android,0,0,0,10,Wednesday,5,0,1
TXN3561947,2023-08-29 19:10:00,474.74,Delhi,Pune,PNB,BOB,Flipkart,Recharge,iOS,0,2,0,19,Tuesday,8,0,1
TXN8716630,2023-06-26 09:20:00,507.7,Kolkata,Chennai,BOB,Yes Bank,Swiggy,Bill Payment,Android,0,0,0,9,Monday,6,0,1
TXN8177523,2023-11-25 07:09:00,178.14,Lucknow,Hyderabad,Axis,HDFC,Paytm,Bill Payment,Android,0,0,0,7,Saturday,11,0,1
TXN3754895,2023-05-21 16:01:00,316.07,Hyderabad,Hyderabad,PNB,HDFC,Myntra,Bill Payment,Android,1,0,0,16,Sunday,5,0,0
TXN4004808,2023-01-22 09:29:00,129.21,Bengaluru,Pune,SBI,Axis,Electricity Board,Investment,Android,0,0,0,9,Sunday,1,0,1
TXN1440951,2023-07-18 21:43:00,24.79,Jaipur,Lucknow,Axis,Axis,Rent Payment,Bill Payment,Android,0,0,0,21,Tuesday,7,0,1
TXN5478708,2023-06-11 22:44:00,67476.57,Lucknow,Delhi,Kotak,HDFC,Individual,P2M,iOS,1,0,1,22,Sunday,6,1,1
TXN9094876,2023-08-04 15:56:00,54.28,Bengaluru,Pune,BOB,SBI,Rent Payment,Bill Payment,iOS,0,0,0,15,Friday,8,0,1
TXN7951646,2023-03-15 21:21:00,83.04,Mumbai,Jaipur,PNB,BOB,MakeMyTrip,Recharge,Android,1,0,0,21,Wednesday,3,0,1
TXN9261459,2023-01-27 15:33:00,1677.75,Chennai,Chennai,ICICI,ICICI,Individual,Bill Payment,Android,1,0,0,15,Friday,1,0,0
TXN4797687,2023-03-13 23:24:00,206.99,Mumbai,Chennai,SBI,ICICI,MakeMyTrip,Recharge,iOS,1,0,0,23,Monday,3,1,1
TXN3306980,2023-05-22 21:58:00,58.05,Ahmedabad,Hyderabad,HDFC,Yes Bank,Swiggy,Recharge,Android,0,0,0,21,Monday,5,0,1
TXN7528399,2023-12-07 13:30:00,31.32,Chennai,Pune,ICICI,SBI,Electricity Board,Investment,Android,0,0,0,13,Thursday,12,0,1
TXN8884237,2023-05-08 22:38:00,141.55,Lucknow,Mumbai,SBI,Yes Bank,Swiggy,Bill Payment,Android,1,0,0,22,Monday,5,1,1
TXN8723981,2023-06-05 17:52:00,56.3,Hyderabad,Ahmedabad,Kotak,Kotak,Amazon,Recharge,iOS,0,0,0,17,Monday,6,0,1
TXN1710523,2023-11-01 10:57:00,450.86,Kolkata,Delhi,PNB,Axis,LIC,Bill Payment,Android,1,0,0,10,Wednesday,11,0,1
TXN7194486,2023-01-13 07:30:00,38.66,Kolkata,Pune,Axis,SBI,Swiggy,P2P,Android,0,2,0,7,Friday,1,0,1
TXN1301779,2023-07-25 21:02:00,75.5,Kolkata,Delhi,BOB,Axis,BookMyShow,Bill Payment,iOS,0,0,0,21,Tuesday,7,0,1
TXN4638907,2023-08-26 12:23:00,324.81,Lucknow,Bengaluru,HDFC,Kotak,BigBasket,Investment,iOS,0,0,0,12,Saturday,8,0,1
TXN6260220,2023-10-24 01:53:00,116312.79,Ahmedabad,Kolkata,PNB,HDFC,Individual,P2M,Android,1,0,1,1,Tuesday,10,1,1
TXN9498848,2023-04-25 10:32:00,716.15,Pune,Hyderabad,Kotak,SBI,LIC,P2M,iOS,0,0,0,10,Tuesday,4,0,1
TXN2215092,2023-03-04 16:58:00,585.32,Lucknow,Jaipur,HDFC,SBI,LIC,P2M,iOS,0,0,0,16,Saturday,3,0,1
TXN7494551,2023-12-15 22:14:00,340.36,Delhi,Bengaluru,BOB,HDFC,Amazon,Recharge,Android,0,0,0,22,Friday,12,1,1
TXN1759708,2023-02-16 23:23:00,2671.63,Chennai,Ahmedabad,ICICI,PNB,Paytm,Recharge,Android,0,0,0,23,Thursday,2,1,1
TXN5392569,2023-09-22 12:10:00,2264.05,Ahmedabad,Hyderabad,HDFC,ICICI,BigBasket,P2P,iOS,1,1,0,12,Friday,9,0,1
TXN8339032,2023-08-12 09:42:00,529.75,Chennai,Mumbai,PNB,Axis,Myntra,Recharge,iOS,0,0,0,9,Saturday,8,0,1
TXN6860345,2023-03-29 12:14:00,118.3,Pune,Bengaluru,HDFC,BOB,Individual,Bill Payment,Android,0,2,0,12,Wednesday,3,0,1
TXN4210085,2023-06-26 07:25:00,113.37,Pune,Lucknow,Axis,HDFC,Amazon,P2P,Android,0,1,0,7,Monday,6,0,1
TXN2629498,2023-09-05 13:16:00,3199.42,Pune,Delhi,Yes Bank,Yes Bank,LIC,P2M,Android,0,0,0,13,Tuesday,9,0,1
TXN5109395,2023-01-25 14:55:00,191.79,Lucknow,Jaipur,SBI,HDFC,Flipkart,Investment,iOS,1,0,0,14,Wednesday,1,0,1
TXN3775142,2023-12-23 19:28:00,425.37,Hyderabad,Hyderabad,Kotak,BOB,Rent Payment,P2P,Android,0,0,0,19,Saturday,12,0,0
TXN8116588,2023-11-19 10:28:00,28.93,Kolkata,Delhi,ICICI,Kotak,Myntra,Recharge,Android,1,0,0,10,Sunday,11,0,1
TXN5306629,2023-11-09 14:10:00,158.55,Mumbai,Mumbai,Yes Bank,ICICI,BigBasket,Investment,Android,0,0,0,14,Thursday,11,0,0
TXN3447725,2023-03-01 21:43:00,101.38,Jaipur,Pune,PNB,BOB,Myntra,Investment,Android,0,0,0,21,Wednesday,3,0,1
TXN2283313,2023-05-07 23:59:00,185.56,Delhi,Pune,Yes Bank,PNB,Swiggy,Investment,Android,1,0,0,23,Sunday,5,1,1
TXN6169651,2023-02-18 13:15:00,280.88,Jaipur,Pune,Axis,BOB,BookMyShow,P2P,Android,0,0,0,13,Saturday,2,0,1
TXN9442926,2023-06-15 17:14:00,200.92,Pune,Pune,PNB,PNB,MakeMyTrip,Investment,Android,1,0,0,17,Thursday,6,0,0
TXN5778616,2023-12-20 09:08:00,40.76,Mumbai,Hyderabad,Kotak,SBI,Rent Payment,Bill Payment,Android,0,0,0,9,Wednesday,12,0,1
TXN8655684,2023-01-18 07:52:00,262.93,Bengaluru,Lucknow,ICICI,Axis,BigBasket,Bill Payment,Android,0,0,0,7,Wednesday,1,0,1
TXN2716960,2023-05-06 12:02:00,65.12,Jaipur,Ahmedabad,Yes Bank,BOB,Myntra,P2P,Android,0,0,0,12,Saturday,5,0,1
TXN8655347,2023-12-10 20:50:00,680.84,Pune,Mumbai,Yes Bank,BOB,Amazon,Recharge,Android,0,0,0,20,Sunday,12,0,1
TXN4728141,2023-03-18 23:10:00,321.5,Pune,Lucknow,Kotak,Yes Bank,BigBasket,Investment,Android,0,0,0,23,Saturday,3,1,1
TXN3767557,2023-02-24 17:23:00,46.27,Bengaluru,Kolkata,Kotak,HDFC,Electricity Board,P2M,iOS,0,0,0,17,Friday,2,0,1
TXN9355351,2023-08-26 13:52:00,1728.48,Delhi,Jaipur,Axis,Kotak,Zomato,P2P,Android,0,0,0,13,Saturday,8,0,1
TXN8636068,2023-09-07 20:25:00,83.72,Pune,Jaipur,HDFC,Axis,PhonePe,P2M,Android,0,0,0,20,Thursday,9,0,1
TXN8207343,2023-05-04 08:42:00,827.38,Kolkata,Lucknow,Kotak,HDFC,BigBasket,P2M,Android,0,0,0,8,Thursday,5,0,1
TXN1045546,2023-02-12 08:21:00,896.4,Kolkata,Jaipur,PNB,SBI,LIC,P2M,Android,0,0,0,8,Sunday,2,0,1
TXN6197815,2023-02-03 13:48:00,278.47,Lucknow,Lucknow,Yes Bank,BOB,Amazon,P2M,iOS,1,0,0,13,Friday,2,0,0
TXN5725370,2023-01-09 13:28:00,2083.34,Chennai,Pune,Yes Bank,HDFC,MakeMyTrip,Investment,Android,0,0,0,13,Monday,1,0,1
TXN6060836,2023-12-20 07:54:00,3205.85,Hyderabad,Jaipur,Axis,BOB,PhonePe,P2P,Android,0,0,0,7,Wednesday,12,0,1
TXN9116203,2023-09-17 19:35:00,284.48,Delhi,Ahmedabad,Yes Bank,PNB,LIC,P2P,Android,1,0,0,19,Sunday,9,0,1
TXN5393806,2023-08-28 18:21:00,200.9,Ahmedabad,Pune,Axis,BOB,LIC,Bill Payment,Android,0,0,0,18,Monday,8,0,1
TXN3542507,2023-01-26 23:09:00,141.78,Bengaluru,Mumbai,ICICI,PNB,Zomato,P2M,Android,0,0,0,23,Thursday,1,1,1
TXN4002163,2023-07-03 13:21:00,771.83,Bengaluru,Lucknow,Axis,BOB,Amazon,Investment,Android,0,0,0,13,Monday,7,0,1
TXN6593023,2023-11-18 15:06:00,142.01,Kolkata,Delhi,Yes Bank,Axis,Rent Payment,P2P,Android,0,0,0,15,Saturday,11,0,1
TXN2556185,2023-08-26 22:08:00,46.24,Delhi,Bengaluru,Yes Bank,HDFC,Electricity Board,Recharge,Android,0,0,0,22,Saturday,8,1,1
TXN4460297,2023-05-12 12:56:00,24.35,Hyderabad,Delhi,HDFC,Axis,Amazon,Recharge,Android,0,0,0,12,Friday,5,0,1
TXN7391943,2023-07-05 08:35:00,385.9,Lucknow,Bengaluru,ICICI,Yes Bank,Rent Payment,P2P,Android,0,0,0,8,Wednesday,7,0,1
TXN6005569,2023-05-05 12:43:00,3761.24,Mumbai,Chennai,Kotak,SBI,Zomato,P2M,Android,0,1,0,12,Friday,5,0,1
TXN9769763,2023-10-28 13:06:00,945.07,Hyderabad,Lucknow,Yes Bank,Kotak,Rent Payment,Investment,Android,0,0,0,13,Saturday,10,0,1
TXN6355408,2023-05-05 13:47:00,943.63,Lucknow,Hyderabad,SBI,HDFC,BigBasket,Investment,Android,0,0,0,13,Friday,5,0,1
TXN8293509,2023-06-03 16:58:00,175.9,Pune,Delhi,SBI,BOB,Rent Payment,P2M,Android,0,0,0,16,Saturday,6,0,1
TXN2782657,2023-03-23 23:53:00,198670.02,Ahmedabad,Delhi,Yes Bank,ICICI,Individual,P2M,Android,0,1,1,23,Thursday,3,1,1
TXN2716049,2023-02-09 07:29:00,443.83,Lucknow,Delhi,ICICI,Kotak,Flipkart,P2M,iOS,1,0,0,7,Thursday,2,0,1
TXN1780775,2023-07-22 10:31:00,273.75,Hyderabad,Bengaluru,Kotak,ICICI,Amazon,P2M,iOS,1,1,0,10,Saturday,7,0,1
TXN3457381,2023-02-16 07:42:00,491.98,Ahmedabad,Hyderabad,BOB,BOB,Flipkart,P2M,iOS,0,0,0,7,Thursday,2,0,1
TXN6693125,2023-05-15 03:00:00,181763.36,Mumbai,Kolkata,BOB,Kotak,Individual,P2P,iOS,1,2,1,3,Monday,5,1,1
TXN7718605,2023-06-18 09:26:00,112.25,Jaipur,Delhi,HDFC,Axis,Flipkart,Investment,iOS,1,0,0,9,Sunday,6,0,1
TXN2164158,2023-10-18 18:54:00,510.47,Bengaluru,Hyderabad,Yes Bank,ICICI,BookMyShow,P2M,Android,0,0,0,18,Wednesday,10,0,1
TXN8726065,2023-06-14 21:13:00,146.19,Kolkata,Ahmedabad,HDFC,SBI,Paytm,P2M,Android,0,0,0,21,Wednesday,6,0,1
TXN7064842,2023-07-14 08:59:00,270.09,Kolkata,Ahmedabad,Axis,SBI,Flipkart,P2P,Android,0,0,0,8,Friday,7,0,1
TXN4041191,2023-01-22 08:24:00,129.06,Chennai,Bengaluru,Axis,Yes Bank,Individual,Recharge,iOS,0,0,0,8,Sunday,1,0,1
TXN2900619,2023-07-27 17:49:00,2951.53,Pune,Hyderabad,HDFC,ICICI,Zomato,Bill Payment,Android,0,0,0,17,Thursday,7,0,1
TXN4513116,2023-06-23 23:49:00,289.28,Kolkata,Hyderabad,SBI,Axis,Electricity Board,Investment,Android,0,0,0,23,Friday,6,1,1
TXN9608088,2023-06-13 20:09:00,67.97,Ahmedabad,Pune,HDFC,Kotak,Flipkart,Bill Payment,Android,0,0,0,20,Tuesday,6,0,1
TXN7548535,2023-06-17 13:35:00,101.33,Hyderabad,Kolkata,Kotak,PNB,BookMyShow,Investment,iOS,1,0,0,13,Saturday,6,0,1
TXN9893829,2023-08-20 16:17:00,48.54,Jaipur,Mumbai,HDFC,ICICI,Myntra,Recharge,Android,1,0,0,16,Sunday,8,0,1
TXN8584593,2023-05-11 14:31:00,400.1,Delhi,Chennai,SBI,Axis,PhonePe,Bill Payment,Android,0,2,0,14,Thursday,5,0,1
TXN7910229,2023-01-15 17:37:00,550.14,Jaipur,Hyderabad,ICICI,ICICI,Flipkart,P2M,Android,0,0,0,17,Sunday,1,0,1
TXN9345448,2023-12-24 14:49:00,188.37,Lucknow,Pune,Yes Bank,HDFC,Individual,P2M,Android,0,0,0,14,Sunday,12,0,1
TXN7330180,2023-02-13 01:06:00,123559.24,Mumbai,Chennai,PNB,Kotak,Paytm,P2M,Android,1,1,1,1,Monday,2,1,1
TXN8880557,2023-06-18 08:23:00,1277.68,Bengaluru,Pune,HDFC,BOB,BookMyShow,Bill Payment,iOS,0,0,0,8,Sunday,6,0,1
TXN6951329,2023-11-14 21:02:00,497.1,Bengaluru,Ahmedabad,Yes Bank,Kotak,Swiggy,P2M,iOS,1,0,0,21,Tuesday,11,0,1
TXN2322254,2023-02-22 12:23:00,659.35,Pune,Jaipur,SBI,Kotak,Zomato,Investment,Android,0,0,0,12,Wednesday,2,0,1
TXN7372516,2023-08-28 18:40:00,267.58,Chennai,Pune,HDFC,Yes Bank,Zomato,P2M,Android,0,0,0,18,Monday,8,0,1
TXN2577693,2023-02-20 20:25:00,324.88,Chennai,Lucknow,Yes Bank,HDFC,Swiggy,Investment,Android,0,0,0,20,Monday,2,0,1
TXN8626564,2023-09-01 10:17:00,711.63,Mumbai,Jaipur,ICICI,Yes Bank,Amazon,P2M,iOS,0,0,0,10,Friday,9,0,1
TXN2375590,2023-06-15 15:05:00,519.18,Hyderabad,Pune,Kotak,PNB,Electricity Board,Bill Payment,Android,0,0,0,15,Thursday,6,0,1
TXN7303886,2023-08-08 17:28:00,126.45,Mumbai,Delhi,Axis,SBI,PhonePe,P2P,Android,0,0,0,17,Tuesday,8,0,1
TXN1450030,2023-07-22 18:59:00,48.21,Mumbai,Bengaluru,Axis,PNB,BigBasket,Bill Payment,Android,0,0,0,18,Saturday,7,0,1
TXN4587458,2023-12-23 17:05:00,405.52,Kolkata,Ahmedabad,Axis,SBI,Individual,Bill Payment,Android,0,0,0,17,Saturday,12,0,1
TXN5740809,2023-06-08 10:19:00,108.27,Mumbai,Bengaluru,ICICI,HDFC,Rent Payment,P2P,Android,1,0,0,10,Thursday,6,0,1
TXN3847893,2023-09-29 22:07:00,295.79,Chennai,Lucknow,Yes Bank,ICICI,BigBasket,Bill Payment,iOS,1,0,0,22,Friday,9,1,1
TXN2737538,2023-01-17 18:11:00,716.26,Kolkata,Lucknow,SBI,Axis,MakeMyTrip,P2M,Android,1,0,0,18,Tuesday,1,0,1
TXN7283898,2023-02-28 12:48:00,2650.38,Mumbai,Pune,SBI,BOB,LIC,Recharge,Android,1,0,0,12,Tuesday,2,0,1
TXN2232154,2023-08-18 11:09:00,299.84,Chennai,Pune,PNB,Axis,Electricity Board,Recharge,iOS,0,0,0,11,Friday,8,0,1
TXN5078117,2023-04-06 09:38:00,239.75,Mumbai,Chennai,ICICI,SBI,Zomato,Investment,iOS,0,0,0,9,Thursday,4,0,1
TXN4995415,2023-08-22 03:16:00,52659.99,Chennai,Chennai,Kotak,Kotak,Individual,P2P,Android,1,0,1,3,Tuesday,8,1,0
TXN8196256,2023-08-21 07:52:00,147.82,Ahmedabad,Chennai,PNB,SBI,Myntra,P2P,iOS,0,0,0,7,Monday,8,0,1
TXN7384071,2023-10-06 09:05:00,26.69,Ahmedabad,Jaipur,Yes Bank,Axis,PhonePe,Investment,Android,0,0,0,9,Friday,10,0,1
TXN4701026,2023-02-15 14:13:00,1474.47,Bengaluru,Ahmedabad,ICICI,HDFC,Rent Payment,Recharge,Android,0,0,0,14,Wednesday,2,0,1
TXN2948884,2023-04-24 09:04:00,852.42,Chennai,Mumbai,Yes Bank,PNB,Paytm,Investment,iOS,0,0,0,9,Monday,4,0,1
TXN3887164,2023-02-23 11:30:00,148.69,Pune,Lucknow,ICICI,HDFC,Individual,P2M,Android,0,0,0,11,Thursday,2,0,1
TXN7247093,2023-05-17 09:49:00,47.27,Bengaluru,Hyderabad,PNB,ICICI,Individual,P2P,Android,1,0,0,9,Wednesday,5,0,1
TXN4882150,2023-04-01 19:25:00,81.48,Ahmedabad,Mumbai,SBI,Kotak,Flipkart,Investment,Android,0,0,0,19,Saturday,4,0,1
TXN5223626,2023-10-29 21:00:00,1617.74,Kolkata,Lucknow,Kotak,Yes Bank,Individual,P2M,iOS,0,0,0,21,Sunday,10,0,1
TXN7752797,2023-03-30 20:13:00,89.74,Lucknow,Mumbai,Axis,BOB,BookMyShow,P2P,Android,0,0,0,20,Thursday,3,0,1
TXN4672277,2023-12-20 21:40:00,125.99,Ahmedabad,Jaipur,PNB,HDFC,Flipkart,Investment,Android,1,0,0,21,Wednesday,12,0,1
TXN7507893,2023-01-11 22:32:00,777.94,Ahmedabad,Lucknow,Axis,PNB,Amazon,P2P,Android,0,0,0,22,Wednesday,1,1,1
TXN6497327,2023-03-30 01:54:00,47174.63,Hyderabad,Chennai,BOB,ICICI,PhonePe,P2P,Android,1,0,1,1,Thursday,3,1,1
TXN3298554,2023-11-26 22:21:00,43.8,Pune,Ahmedabad,BOB,Yes Bank,Paytm,P2M,iOS,0,1,0,22,Sunday,11,1,1
TXN3768187,2023-01-14 22:27:00,465.77,Lucknow,Chennai,ICICI,SBI,Zomato,P2M,Android,0,0,0,22,Saturday,1,1,1
TXN8563202,2023-05-06 09:17:00,108.6,Hyderabad,Ahmedabad,BOB,PNB,Swiggy,Recharge,Android,0,0,0,9,Saturday,5,0,1
TXN9178476,2023-01-22 09:56:00,486.94,Kolkata,Pune,SBI,HDFC,LIC,P2M,Android,0,0,0,9,Sunday,1,0,1
TXN8806863,2023-06-17 18:01:00,716.91,Delhi,Kolkata,ICICI,Yes Bank,BookMyShow,Bill Payment,iOS,0,0,0,18,Saturday,6,0,1
TXN4477544,2023-06-02 16:45:00,538.0,Ahmedabad,Pune,Yes Bank,PNB,BookMyShow,Bill Payment,iOS,0,0,0,16,Friday,6,0,1
TXN3806119,2023-03-19 18:31:00,39.22,Chennai,Lucknow,ICICI,PNB,MakeMyTrip,Investment,iOS,0,0,0,18,Sunday,3,0,1
TXN4936459,2023-06-30 13:58:00,157.52,Bengaluru,Bengaluru,ICICI,Yes Bank,Flipkart,Investment,Android,0,0,0,13,Friday,6,0,0
TXN1821327,2023-08-29 19:05:00,271.34,Jaipur,Ahmedabad,SBI,ICICI,BigBasket,Investment,iOS,1,0,0,19,Tuesday,8,0,1
TXN7391833,2023-10-19 04:41:00,86102.27,Mumbai,Delhi,ICICI,PNB,Individual,P2P,Android,1,1,1,4,Thursday,10,1,1
TXN2947017,2023-05-14 16:04:00,320.64,Chennai,Hyderabad,Axis,Yes Bank,BigBasket,Recharge,iOS,0,0,0,16,Sunday,5,0,1
TXN6141585,2023-05-02 07:14:00,95.7,Lucknow,Bengaluru,SBI,HDFC,Flipkart,P2M,Android,0,1,0,7,Tuesday,5,0,1
TXN5337351,2023-07-19 10:52:00,133.6,Ahmedabad,Lucknow,Yes Bank,Axis,BookMyShow,Investment,Android,0,0,0,10,Wednesday,7,0,1
TXN9074347,2023-08-19 16:13:00,366.86,Pune,Lucknow,ICICI,Kotak,BookMyShow,P2P,Android,1,0,0,16,Saturday,8,0,1
TXN2372756,2023-09-10 09:49:00,412.67,Delhi,Ahmedabad,SBI,Yes Bank,BookMyShow,P2M,Android,0,0,0,9,Sunday,9,0,1
TXN9720251,2023-05-16 07:55:00,102.64,Pune,Lucknow,ICICI,Yes Bank,Zomato,Bill Payment,Android,0,0,0,7,Tuesday,5,0,1
TXN6448380,2023-09-05 22:27:00,198020.52,Chennai,Chennai,Yes Bank,Axis,PhonePe,P2P,iOS,1,1,1,22,Tuesday,9,1,0
TXN1757998,2023-01-19 12:20:00,105.27,Chennai,Ahmedabad,PNB,Kotak,Electricity Board,Recharge,iOS,0,0,0,12,Thursday,1,0,1
TXN3437397,2023-10-25 16:12:00,766.43,Delhi,Jaipur,Axis,SBI,Amazon,Bill Payment,Android,0,0,0,16,Wednesday,10,0,1
TXN1658532,2023-09-23 19:47:00,1727.34,Jaipur,Kolkata,SBI,Axis,PhonePe,Recharge,iOS,0,0,0,19,Saturday,9,0,1
TXN1592476,2023-09-16 15:44:00,63.52,Delhi,Hyderabad,BOB,BOB,Amazon,P2M,Android,0,0,0,15,Saturday,9,0,1
TXN9196614,2023-09-10 15:57:00,99.1,Lucknow,Ahmedabad,Yes Bank,ICICI,BigBasket,Investment,Android,0,0,0,15,Sunday,9,0,1
TXN1652838,2023-06-27 17:33:00,38.89,Kolkata,Pune,BOB,Yes Bank,Rent Payment,P2M,Android,0,0,0,17,Tuesday,6,0,1
TXN8947055,2023-01-01 16:23:00,90.64,Hyderabad,Pune,Axis,ICICI,Flipkart,Recharge,iOS,0,1,0,16,Sunday,1,0,1
TXN6528230,2023-09-27 11:17:00,698.84,Pune,Hyderabad,HDFC,PNB,Rent Payment,P2P,Android,0,0,0,11,Wednesday,9,0,1
TXN9307756,2023-11-16 16:37:00,1265.11,Hyderabad,Jaipur,BOB,Axis,BigBasket,P2M,Android,0,0,0,16,Thursday,11,0,1
TXN6469438,2023-01-25 16:40:00,573.36,Delhi,Bengaluru,BOB,BOB,PhonePe,Investment,Android,1,0,0,16,Wednesday,1,0,1
TXN3934873,2023-05-14 10:36:00,1103.43,Jaipur,Hyderabad,ICICI,Kotak,MakeMyTrip,Bill Payment,Android,0,0,0,10,Sunday,5,0,1
TXN9028584,2023-10-13 22:30:00,378.32,Kolkata,Pune,Kotak,SBI,Amazon,P2M,iOS,1,0,0,22,Friday,10,1,1
TXN6125509,2023-02-11 21:51:00,136.16,Ahmedabad,Chennai,HDFC,PNB,Individual,Recharge,Android,0,0,0,21,Saturday,2,0,1
TXN1218011,2023-05-10 23:58:00,111.82,Lucknow,Chennai,SBI,Kotak,Individual,Recharge,iOS,1,0,0,23,Wednesday,5,1,1
TXN5685491,2023-11-08 18:36:00,484.34,Ahmedabad,Hyderabad,Yes Bank,ICICI,Electricity Board,P2P,Android,0,0,0,18,Wednesday,11,0,1
TXN7419930,2023-12-23 23:24:00,621.97,Pune,Hyderabad,Yes Bank,HDFC,Paytm,Bill Payment,iOS,0,0,0,23,Saturday,12,1,1
TXN4630384,2023-11-26 10:44:00,441.61,Ahmedabad,Kolkata,Kotak,HDFC,BookMyShow,Bill Payment,Android,1,0,0,10,Sunday,11,0,1
TXN2574277,2023-03-12 11:17:00,161.13,Ahmedabad,Chennai,BOB,SBI,Swiggy,Recharge,iOS,1,0,0,11,Sunday,3,0,1
TXN3720379,2023-04-30 16:23:00,142.55,Chennai,Ahmedabad,Kotak,HDFC,MakeMyTrip,Recharge,Android,1,0,0,16,Sunday,4,0,1
TXN6072383,2023-02-12 12:43:00,245.27,Hyderabad,Mumbai,ICICI,PNB,BookMyShow,P2M,Android,0,0,0,12,Sunday,2,0,1
TXN4039328,2023-11-04 18:09:00,1139.08,Bengaluru,Hyderabad,Axis,BOB,MakeMyTrip,P2M,Android,0,0,0,18,Saturday,11,0,1
TXN6149780,2023-10-24 21:45:00,250.67,Hyderabad,Kolkata,ICICI,Yes Bank,LIC,P2P,Android,0,1,0,21,Tuesday,10,0,1
TXN4530062,2023-10-25 13:42:00,337.99,Delhi,Jaipur,BOB,Axis,Individual,Investment,Android,0,0,0,13,Wednesday,10,0,1
